input_seq,output_seq,text,consistency,metrics
"[0.2903225806451613, 0.2909090909090909, 0.3571428571428571, 0.2962962962962963, 0.1979166666666666, 0.1739130434782608, 0.0555555555555555, 0.0769230769230769, 0.0, 0.0526315789473684, 0.0625, 0.1363636363636363, 0.2142857142857142, 0.1363636363636363]","[0.125, 0.1860465116279069, 0.0]","Over the past [redacted]weeks, national surveillance summaries across Africa have shown a declining trend in reported syndromic respiratory activity. This downward movement has recently given way to a broadly unchanged pattern, with current levels stabilizing. Regional heterogeneity persists, with variations observed between West, East, Central, Southern, and North Africa, influenced by seasonal factors and local reporting cadence. Co-circulation of other respiratory pathogens has been noted in some areas. Public health guidance and vaccination efforts have remained in effect, while access constraints in certain regions have been noted as factors in data completeness. The overall situation has now settled into a steady state following the earlier period of decline.",1,"{'past': {'direction': 'falling', 'severity': 'moderate', 'slope_z': -1.5428686677534382}, 'fluctuation': {'volatility_level': 'medium', 'smoothness': 'choppy', 'vol_z': 0.5808575455112597, 'r2_linear': 0.40419417698598215, 'diff_z': 0.4096844714792156}, 'near_term': {'direction': 'steady', 'severity': 'mild', 'delta_z': -0.4116362065294008}, 'future': {'direction': 'steady', 'severity': 'mild', 'slope_z': -0.8772328769470947}}"
"[0.3571428571428571, 0.2962962962962963, 0.1979166666666666, 0.1739130434782608, 0.0555555555555555, 0.0769230769230769, 0.0, 0.0526315789473684, 0.0625, 0.1363636363636363, 0.2142857142857142, 0.1363636363636363, 0.125, 0.1860465116279069]","[0.0, 0.0, 0.1304347826086956]","Over the past [redacted]weeks, syndromic surveillance reports from across Africa have indicated a declining trend in overall respiratory illness activity. This downward movement has been observed in recent summaries, with national systems and sentinel sites reporting a continued easing back of cases. The trend has not been uniform, however, with regional heterogeneity noted between West, East, Central, Southern, and North African zones. This pattern has unfolded amid typical seasonal influences, co-circulation of other respiratory pathogens, and the continuation of existing public health measures. While reporting cadence and data completeness have varied, sometimes affected by logistical access constraints, the compiled data has shown this recent decline. Despite this overall downward trajectory, the latest reports suggest the emergence of an upward momentum in activity.",1,"{'past': {'direction': 'falling', 'severity': 'moderate', 'slope_z': -1.1289399444514905}, 'fluctuation': {'volatility_level': 'medium', 'smoothness': 'choppy', 'vol_z': 0.8836334425389896, 'r2_linear': 0.13565914975977622, 'diff_z': 0.5858219699335449}, 'near_term': {'direction': 'falling', 'severity': 'moderate', 'delta_z': -1.052538855041568}, 'future': {'direction': 'rising', 'severity': 'moderate', 'slope_z': 1.2993534363012238}}"
"[0.1979166666666666, 0.1739130434782608, 0.0555555555555555, 0.0769230769230769, 0.0, 0.0526315789473684, 0.0625, 0.1363636363636363, 0.2142857142857142, 0.1363636363636363, 0.125, 0.1860465116279069, 0.0, 0.0]","[0.1304347826086956, 0.0, 0.0]","Over the past [redacted]weeks, national surveillance summaries and sentinel site reports across Africa have indicated a steady level of syndromic respiratory activity. This broadly unchanged trend has been observed despite regional heterogeneity, with various levels of reporting cadence and data completeness noted across West, East, Central, Southern, and North Africa. The co-circulation of other common respiratory pathogens has been reported in some areas, while public health guidance and existing vaccination efforts have remained in effect. The overall activity has recently been stable, with no significant near-term shift detected. However, the latest analyses of this observed data now show a clear downward trend, with activity declining from its previously steady plateau. This easing back has occurred amidst typical seasonal influences and known reporting lags.",1,"{'past': {'direction': 'steady', 'severity': 'mild', 'slope_z': -0.5511660832055908}, 'fluctuation': {'volatility_level': 'medium', 'smoothness': 'choppy', 'vol_z': 0.7955236383077636, 'r2_linear': 0.04411935169417747, 'diff_z': 0.6770461151059216}, 'near_term': {'direction': 'steady', 'severity': 'mild', 'delta_z': -0.2061848306699436}, 'future': {'direction': 'falling', 'severity': 'moderate', 'slope_z': -1.4507914448936086}}"
"[0.0, 0.0526315789473684, 0.0625, 0.1363636363636363, 0.2142857142857142, 0.1363636363636363, 0.125, 0.1860465116279069, 0.0, 0.0, 0.1304347826086956, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.2857142857142857]","Over the past [redacted]weeks, national surveillance summaries and sentinel site reports from across Africa have indicated a steady level of syndromic respiratory activity. This stable baseline has recently given way to a rising trend, with elevated momentum now observed in the near term. Regional heterogeneity is apparent, with variations in reporting cadence and data completeness noted between West, East, Central, Southern, and North Africa. This upward shift has coincided with typical seasonal patterns and increased population mobility. Co-circulation with other common respiratory pathogens has been reported in some areas. While public health guidance and vaccination efforts have been in effect, access constraints related to logistics and local conditions have been noted in certain reports, contributing to a complex surveillance landscape.",1,"{'past': {'direction': 'steady', 'severity': 'mild', 'slope_z': -0.871206824551721}, 'fluctuation': {'volatility_level': 'medium', 'smoothness': 'choppy', 'vol_z': 0.8390754818035118, 'r2_linear': 0.09392305619233843, 'diff_z': 0.7314336150738394}, 'near_term': {'direction': 'rising', 'severity': 'moderate', 'delta_z': 1.1158921952570475}, 'future': {'direction': 'rising', 'severity': 'pronounced', 'slope_z': 3.3476765857661213}}"
"[0.0625, 0.1363636363636363, 0.2142857142857142, 0.1363636363636363, 0.125, 0.1860465116279069, 0.0, 0.0, 0.1304347826086956, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.2857142857142857, 0.0, 0.0]","Over the past [redacted]weeks, national surveillance summaries across Africa have shown a distinct pattern in syndromic respiratory activity. Following a pronounced period of declining reports, a recent upward shift has been observed, introducing elevated momentum into the overall trend. This near-term increase has been noted amidst regional heterogeneity, with varying intensities reported across West, East, and Central Africa. The co-circulation of other common respiratory pathogens has been a consistent feature in many sentinel site reports. Concurrently, seasonal factors, including the transition between rainy and dry periods, and shifts in population mobility have coincided with these reporting patterns. While data completeness has been affected by known reporting lags and access constraints in some areas, the recent rising activity has occurred against the backdrop of established public health guidance and vaccination efforts already in effect. This has now given way to a clear downward trajectory in the most recent data.",1,"{'past': {'direction': 'falling', 'severity': 'pronounced', 'slope_z': -2.2069500911813154}, 'fluctuation': {'volatility_level': 'medium', 'smoothness': 'choppy', 'vol_z': 0.7291572647957427, 'r2_linear': 0.4683296831881938, 'diff_z': 0.7433215016158181}, 'near_term': {'direction': 'rising', 'severity': 'moderate', 'delta_z': 1.2286528923685816}, 'future': {'direction': 'falling', 'severity': 'pronounced', 'slope_z': -3.685958677100216}}"
"[0.2142857142857142, 0.1363636363636363, 0.125, 0.1860465116279069, 0.0, 0.0, 0.1304347826086956, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2857142857142857, 0.0]","[0.0, 0.1428571428571428, 0.2]","Over the past [redacted]weeks, national surveillance summaries across Africa have shown a declining trend in syndromic respiratory activity, with a recent period of broadly unchanged reports. This overall pattern, however, masks significant regional heterogeneity, with varying intensities observed between West, East, Central, Southern, and North African countries. The co-circulation of multiple respiratory pathogens has been noted in several sentinel site reports, occurring against a backdrop of seasonal shifts and established public health guidance. While reporting cadence and data completeness have been affected by known logistical lags and access constraints in certain areas, the observed data indicates a transition from the earlier downward trend toward a period of stability, with current reports suggesting the beginning of upward momentum in activity.",1,"{'past': {'direction': 'falling', 'severity': 'moderate', 'slope_z': -1.095482903727007}, 'fluctuation': {'volatility_level': 'medium', 'smoothness': 'choppy', 'vol_z': 0.9405357110662942, 'r2_linear': 0.11539257619747245, 'diff_z': 0.931430698645801}, 'near_term': {'direction': 'steady', 'severity': 'mild', 'delta_z': 0.19735137026833624}, 'future': {'direction': 'rising', 'severity': 'pronounced', 'slope_z': 2.072189387814424}}"
"[0.125, 0.1860465116279069, 0.0, 0.0, 0.1304347826086956, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2857142857142857, 0.0, 0.0, 0.1428571428571428]","[0.2, 0.2222222222222222, 0.0]","Over the past fourteen weeks, syndromic surveillance across African regions has shown a generally steady pattern of respiratory activity, with national summaries and sentinel reports indicating broad stability. Recently, however, an upward shift has been observed, with elevated momentum noted in several areas. This increasing trend has been reported against a backdrop of regional heterogeneity, co-circulation of other respiratory pathogens, and typical seasonal influences. Concurrently, established public health measures and vaccination efforts have remained in effect. While reporting cadence and occasional access constraints have influenced data completeness, the most recent observations suggest the beginning of a declining phase, with activity now moving lower. This overall trajectory, from stable to rising and now falling, has been captured through the available surveillance systems.",1,"{'past': {'direction': 'steady', 'severity': 'mild', 'slope_z': -0.1469334130321215}, 'fluctuation': {'volatility_level': 'medium', 'smoothness': 'choppy', 'vol_z': 0.9989615074928798, 'r2_linear': 0.002075906534213523, 'diff_z': 1.0363663856169736}, 'near_term': {'direction': 'rising', 'severity': 'moderate', 'delta_z': 1.0264743260169378}, 'future': {'direction': 'falling', 'severity': 'pronounced', 'slope_z': -2.2045869047376154}}"
"[0.0, 0.0, 0.1304347826086956, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2857142857142857, 0.0, 0.0, 0.1428571428571428, 0.2, 0.2222222222222222]","[0.0, 0.2666666666666666, 0.2222222222222222]","Over the past [redacted]weeks, national surveillance summaries across Africa have shown a rising trajectory in syndromic respiratory activity. This upward trend has recently stabilized, with reports from the last reporting period indicating a broadly unchanged level of cases. Regional heterogeneity is evident, with varying intensities observed across West, East, Central, Southern, and North Africa, influenced by seasonal factors and population mobility. Sentinel site reports consistently note the co-circulation of multiple respiratory pathogens. While public health guidance and vaccination efforts have been in effect, some areas have faced reporting lags and access constraints due to logistical challenges and extreme weather, impacting data completeness. The overall pattern reflects elevated momentum in the context of these complex, observed conditions.",1,"{'past': {'direction': 'rising', 'severity': 'moderate', 'slope_z': 1.7328859461777004}, 'fluctuation': {'volatility_level': 'medium', 'smoothness': 'choppy', 'vol_z': 0.8433624493047046, 'r2_linear': 0.2887397790936198, 'diff_z': 0.8121426991658074}, 'near_term': {'direction': 'steady', 'severity': 'mild', 'delta_z': -0.2542729497911797}, 'future': {'direction': 'rising', 'severity': 'pronounced', 'slope_z': 2.2248883106694834}}"
"[0.1304347826086956, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2857142857142857, 0.0, 0.0, 0.1428571428571428, 0.2, 0.2222222222222222, 0.0, 0.2666666666666666]","[0.2222222222222222, 0.0952380952380952, 0.1666666666666666]","Over the past [redacted]weeks, national surveillance summaries and sentinel site reports from across Africa have indicated a rising trend in syndromic respiratory activity. This upward movement has been observed with regional heterogeneity, as reports from West, East, Central, Southern, and North Africa have shown varying intensities. The period has coincided with seasonal shifts and typical mobility patterns, with co-circulation of other common respiratory pathogens frequently noted in official reports. In the most recent reporting period, this activity has become broadly unchanged, stabilizing after the previous increase. This current steady state is reflected in the latest available data, which has been compiled amid known reporting cadence lags and varying data completeness. Public health guidance and existing vaccination efforts have remained in effect throughout this period of observation.",1,"{'past': {'direction': 'rising', 'severity': 'moderate', 'slope_z': 1.459112605203771}, 'fluctuation': {'volatility_level': 'medium', 'smoothness': 'choppy', 'vol_z': 0.891788954269057, 'r2_linear': 0.20471246103392005, 'diff_z': 0.9912698609994315}, 'near_term': {'direction': 'steady', 'severity': 'mild', 'delta_z': -0.014476393886823731}, 'future': {'direction': 'steady', 'severity': 'mild', 'slope_z': -0.5066737860380729}}"
"[0.0, 0.0, 0.0, 0.0, 0.2857142857142857, 0.0, 0.0, 0.1428571428571428, 0.2, 0.2222222222222222, 0.0, 0.2666666666666666, 0.2222222222222222, 0.0952380952380952]","[0.1666666666666666, 0.15625, 0.1666666666666666]","Over the past [redacted]weeks, syndromic surveillance reports from across Africa have indicated a declining trend in overall respiratory illness activity. This downward movement has recently stabilized, with current levels appearing broadly unchanged. National surveillance summaries and sentinel site reports confirm this steady near-term picture, though regional heterogeneity has been observed, with some variation between West, East, Central, Southern, and North African countries. This activity has occurred against a backdrop of co-circulating respiratory pathogens and typical seasonal influences. Public health guidance and vaccination efforts have remained in effect. While reporting cadence and occasional access constraints have been noted in some areas, the overall data completeness has supported these observations of a recent flat trend following a period of decline.",0,"{'past': {'direction': 'rising', 'severity': 'moderate', 'slope_z': 1.668280150789117}, 'fluctuation': {'volatility_level': 'medium', 'smoothness': 'choppy', 'vol_z': 0.8557970496681889, 'r2_linear': 0.2676114097702924, 'diff_z': 1.0034720756904763}, 'near_term': {'direction': 'steady', 'severity': 'mild', 'delta_z': -0.2827514452722279}, 'future': {'direction': 'steady', 'severity': 'mild', 'slope_z': 0.0}}"
"[0.0, 0.0, 0.2857142857142857, 0.0, 0.0, 0.1428571428571428, 0.2, 0.2222222222222222, 0.0, 0.2666666666666666, 0.2222222222222222, 0.0952380952380952, 0.1666666666666666, 0.15625]","[0.1666666666666666, 0.074074074074074, 0.2333333333333333]","Over the past [redacted]weeks, national surveillance summaries and sentinel site reports across Africa have indicated a broadly unchanged level of syndromic respiratory activity. This stable trend has been observed despite regional heterogeneity, with consistent reporting from West, East, Central, Southern, and North African regions. The activity has remained little changed, even with the influence of seasonal factors, routine population mobility, and the noted co-circulation of other common respiratory pathogens. Existing public health guidance and vaccination programs have continued during this period. While reporting cadence and occasional data lags are acknowledged features of the surveillance landscape, the overall picture, factoring in these known reporting dynamics, has been one of steady and stable respiratory syndrome activity across the continent.",1,"{'past': {'direction': 'steady', 'severity': 'mild', 'slope_z': 0.9408720476908875}, 'fluctuation': {'volatility_level': 'medium', 'smoothness': 'choppy', 'vol_z': 0.6819932647131587, 'r2_linear': 0.15469644017375772, 'diff_z': 0.8397435721084843}, 'near_term': {'direction': 'steady', 'severity': 'mild', 'delta_z': 0.13249275416934578}, 'future': {'direction': 'steady', 'severity': 'mild', 'slope_z': 0.47387118699881925}}"
"[0.2857142857142857, 0.0, 0.0, 0.1428571428571428, 0.2, 0.2222222222222222, 0.0, 0.2666666666666666, 0.2222222222222222, 0.0952380952380952, 0.1666666666666666, 0.15625, 0.1666666666666666, 0.074074074074074]","[0.2333333333333333, 0.0294117647058823, 0.0952380952380952]","Over the past [redacted]weeks, national surveillance summaries and sentinel site reports across Africa have indicated a steady trend in syndromic respiratory activity. This broadly unchanged pattern has been observed despite regional heterogeneity, with co-circulation of other common respiratory pathogens noted in some areas. The overall situation has remained stable in the near term, consistent with typical seasonal influences and existing public health measures. While reporting cadence and occasional access constraints have been noted, the data completeness has been sufficient to characterize this period. The latest analyses of this observed activity now show a declining trajectory, moving lower from the previously established plateau. This downward shift has been captured across multiple reporting systems, reflecting a consistent easing back in case detections.",1,"{'past': {'direction': 'steady', 'severity': 'mild', 'slope_z': 0.12073585335799455}, 'fluctuation': {'volatility_level': 'medium', 'smoothness': 'choppy', 'vol_z': 0.9874551689233008, 'r2_linear': 0.0014354251631486514, 'diff_z': 1.1057216705116233}, 'near_term': {'direction': 'steady', 'severity': 'mild', 'delta_z': -0.13812870914665545}, 'future': {'direction': 'falling', 'severity': 'moderate', 'slope_z': -1.4670174018438094}}"
"[0.0, 0.1428571428571428, 0.2, 0.2222222222222222, 0.0, 0.2666666666666666, 0.2222222222222222, 0.0952380952380952, 0.1666666666666666, 0.15625, 0.1666666666666666, 0.074074074074074, 0.2333333333333333, 0.0294117647058823]","[0.0952380952380952, 0.0, 0.0625]","Over the past fourteen weeks, national surveillance summaries and sentinel site reports from across Africa have indicated a broadly unchanged level of syndromic respiratory activity. This stable trend has been observed despite regional heterogeneity, with reports from West, East, Central, Southern, and North Africa all contributing to the overall picture. The period has coincided with seasonal transitions and typical mobility patterns, while public health guidance and vaccination efforts have remained in effect. Co-circulation of other common respiratory pathogens has been noted in some areas. While reporting cadence and occasional access constraints have introduced some variability into the data, the overall assessment from available information confirms that activity has been little changed, maintaining a consistent pattern throughout the reporting window.",1,"{'past': {'direction': 'steady', 'severity': 'mild', 'slope_z': 0.06362849672378854}, 'fluctuation': {'volatility_level': 'medium', 'smoothness': 'choppy', 'vol_z': 0.9035764761471956, 'r2_linear': 0.00047657706609638417, 'diff_z': 1.169025120749912}, 'near_term': {'direction': 'steady', 'severity': 'mild', 'delta_z': -0.6341397906278043}, 'future': {'direction': 'steady', 'severity': 'mild', 'slope_z': -0.3477842978509027}}"
"[0.2, 0.2222222222222222, 0.0, 0.2666666666666666, 0.2222222222222222, 0.0952380952380952, 0.1666666666666666, 0.15625, 0.1666666666666666, 0.074074074074074, 0.2333333333333333, 0.0294117647058823, 0.0952380952380952, 0.0]","[0.0625, 0.0714285714285714, 0.0]","Over the past [redacted]weeks, national surveillance summaries across Africa have shown a declining trend in reported syndromic respiratory activity. This downward movement has recently stabilized, with current levels appearing broadly unchanged. Regional heterogeneity persists, with variations observed between West, East, Central, Southern, and North Africa, influenced by seasonal factors and local reporting cadence. Co-circulation of other respiratory pathogens has been noted in some areas. Public health guidance and vaccination efforts have remained in effect, while access constraints in certain regions have been noted as potentially affecting data completeness. Overall, the situation has transitioned from a period of easing back to a stable pattern, with no significant shifts observed in the most recent reports.",1,"{'past': {'direction': 'falling', 'severity': 'moderate', 'slope_z': -1.310249549226789}, 'fluctuation': {'volatility_level': 'medium', 'smoothness': 'choppy', 'vol_z': 0.7747401844310394, 'r2_linear': 0.21569789777494908, 'diff_z': 1.0903568100852976}, 'near_term': {'direction': 'steady', 'severity': 'mild', 'delta_z': 0.03150298325789435}, 'future': {'direction': 'steady', 'severity': 'mild', 'slope_z': -0.6365980201727182}}"
"[0.0, 0.2666666666666666, 0.2222222222222222, 0.0952380952380952, 0.1666666666666666, 0.15625, 0.1666666666666666, 0.074074074074074, 0.2333333333333333, 0.0294117647058823, 0.0952380952380952, 0.0, 0.0625, 0.0714285714285714]","[0.0, 0.0, 0.0384615384615384]","Over the past [redacted]weeks, national surveillance summaries and sentinel site reports across Africa have indicated a rising trajectory in syndromic respiratory activity. This upward trend has been observed with regional heterogeneity, as reports from West, East, Central, Southern, and North Africa have shown varied intensity. The increased activity has coincided with seasonal factors and periods of heightened mobility. In recent weeks, however, this momentum has shifted to a broadly unchanged pattern. The overall activity level has stabilized, with reporting cadence and data completeness from various health systems showing a steady state. This current stability occurs amidst the continued co-circulation of other respiratory pathogens and the ongoing implementation of existing public health guidance and vaccination efforts, though some access constraints have been noted in specific areas.",0,"{'past': {'direction': 'falling', 'severity': 'moderate', 'slope_z': -1.0852904817688176}, 'fluctuation': {'volatility_level': 'medium', 'smoothness': 'choppy', 'vol_z': 0.74272199632089, 'r2_linear': 0.17033661123936417, 'diff_z': 0.921306964253335}, 'near_term': {'direction': 'steady', 'severity': 'mild', 'delta_z': -0.3127593533413521}, 'future': {'direction': 'steady', 'severity': 'mild', 'slope_z': 0.37801130475732553}}"
"[0.2222222222222222, 0.0952380952380952, 0.1666666666666666, 0.15625, 0.1666666666666666, 0.074074074074074, 0.2333333333333333, 0.0294117647058823, 0.0952380952380952, 0.0, 0.0625, 0.0714285714285714, 0.0, 0.0]","[0.0384615384615384, 0.0, 0.1304347826086956]","Over the past [redacted]weeks, national surveillance summaries across Africa have shown a clear downward trend in reported syndromic respiratory activity. This overall decline has recently transitioned to a broadly unchanged pattern, with current levels stabilizing across most regions. While some heterogeneity has been observed between West, East, Central, Southern, and North Africa, the general picture is now one of stability. This period has coincided with typical seasonal patterns and sustained public health guidance. Co-circulation of other respiratory pathogens has been noted in some sentinel site reports, though data completeness has varied due to known reporting lags and occasional access constraints. The overall situation has remained steady, reflecting a consistent and stable phase following the earlier decline.",1,"{'past': {'direction': 'falling', 'severity': 'moderate', 'slope_z': -1.6118210214018094}, 'fluctuation': {'volatility_level': 'low', 'smoothness': 'choppy', 'vol_z': 0.45327889656975334, 'r2_linear': 0.5486998091088935, 'diff_z': 0.6613254609718098}, 'near_term': {'direction': 'steady', 'severity': 'mild', 'delta_z': 0.2853262658839177}, 'future': {'direction': 'steady', 'severity': 'mild', 'slope_z': 0.807725090920174}}"
"[0.1666666666666666, 0.15625, 0.1666666666666666, 0.074074074074074, 0.2333333333333333, 0.0294117647058823, 0.0952380952380952, 0.0, 0.0625, 0.0714285714285714, 0.0, 0.0, 0.0384615384615384, 0.0]","[0.1304347826086956, 0.1724137931034483, 0.1627906976744186]","Over the past [redacted]weeks, national surveillance summaries across African regions have shown a clear pattern in syndromic respiratory activity. Reports initially indicated a rising trend, with elevated momentum observed in several sentinel site reports. This upward movement has recently shifted, with activity now declining across many areas. The easing back has been noted amid regional heterogeneity, with variations between West, East, Central, Southern, and North Africa. This change has coincided with typical seasonal factors, including the transition between rainy and dry periods, and has occurred alongside the continued co-circulation of other common respiratory pathogens. Public health guidance and existing vaccination efforts have remained in effect. While reporting cadence and occasional access constraints have been noted, the overall trajectory has moved from increasing to falling and is now assessed as broadly unchanged and stable in the latest reports.",0,"{'past': {'direction': 'falling', 'severity': 'moderate', 'slope_z': -1.8091044988495117}, 'fluctuation': {'volatility_level': 'low', 'smoothness': 'choppy', 'vol_z': 0.47704864808568714, 'r2_linear': 0.5803308591905048, 'diff_z': 0.6643530369566084}, 'near_term': {'direction': 'rising', 'severity': 'moderate', 'delta_z': 1.434234342405108}, 'future': {'direction': 'steady', 'severity': 'mild', 'slope_z': 0.32590156817474164}}"
"[0.1666666666666666, 0.074074074074074, 0.2333333333333333, 0.0294117647058823, 0.0952380952380952, 0.0, 0.0625, 0.0714285714285714, 0.0, 0.0, 0.0384615384615384, 0.0, 0.1304347826086956, 0.1724137931034483]","[0.1627906976744186, 0.1875, 0.125]","Over the past fourteen weeks, national surveillance summaries and sentinel site reports across Africa have indicated a broadly unchanged level of syndromic respiratory activity. This stable trend has been observed despite regional heterogeneity, with various levels of reporting cadence and data completeness noted across West, East, Central, Southern, and North Africa. The period has coincided with typical seasonal patterns and mobility, while public health guidance and vaccination efforts have remained in effect. Co-circulation of other respiratory pathogens has been mentioned in some reports, though the overall activity has shown little change. While access constraints in certain areas have been noted, the general picture from available data describes a steady situation, with no significant shift in the near-term trajectory of reported activity.",0,"{'past': {'direction': 'steady', 'severity': 'mild', 'slope_z': -0.5346124269535921}, 'fluctuation': {'volatility_level': 'medium', 'smoothness': 'choppy', 'vol_z': 0.7254788608462999, 'r2_linear': 0.0496238835430205, 'diff_z': 0.8027385279438204}, 'near_term': {'direction': 'steady', 'severity': 'mild', 'delta_z': 0.5944764910129803}, 'future': {'direction': 'steady', 'severity': 'mild', 'slope_z': -0.3908386377540964}}"
"[0.2333333333333333, 0.0294117647058823, 0.0952380952380952, 0.0, 0.0625, 0.0714285714285714, 0.0, 0.0, 0.0384615384615384, 0.0, 0.1304347826086956, 0.1724137931034483, 0.1627906976744186, 0.1875]","[0.125, 0.238095238095238, 0.2666666666666666]","Over the past [redacted]weeks, national surveillance summaries and sentinel site reports across African regions have indicated a steady level of syndromic respiratory activity. This stable trend has been observed despite regional heterogeneity and known reporting cadence lags. Co-circulation of other respiratory pathogens has been noted in some areas, concurrent with existing public health guidance and seasonal factors such as recent rainy periods and travel patterns. While access constraints in certain locations have been noted, the overall picture from available data has remained broadly unchanged. However, the most recent analyses of this observed activity have shown an upward trajectory, indicating elevated momentum in reported cases moving forward.",1,"{'past': {'direction': 'steady', 'severity': 'mild', 'slope_z': 0.5950076429904401}, 'fluctuation': {'volatility_level': 'medium', 'smoothness': 'choppy', 'vol_z': 0.7543086567994959, 'r2_linear': 0.056451783067057226, 'diff_z': 0.613263527781364}, 'near_term': {'direction': 'steady', 'severity': 'mild', 'delta_z': 0.35944153262561135}, 'future': {'direction': 'rising', 'severity': 'moderate', 'slope_z': 1.4269226733650837}}"
"[0.0952380952380952, 0.0, 0.0625, 0.0714285714285714, 0.0, 0.0, 0.0384615384615384, 0.0, 0.1304347826086956, 0.1724137931034483, 0.1627906976744186, 0.1875, 0.125, 0.238095238095238]","[0.2666666666666666, 0.1428571428571428, 0.2142857142857142]","Over the past [redacted]weeks, national surveillance summaries and sentinel site reports from across Africa have indicated a rising trend in syndromic respiratory activity. This upward momentum has recently given way to a broadly unchanged pattern in the most recent reporting period. Regional heterogeneity has been observed, with varying intensities noted between West, East, Central, Southern, and North Africa, influenced by seasonal factors and population mobility. Co-circulation of other respiratory pathogens has been reported in several areas. Public health guidance and vaccination efforts have remained in effect. While reporting cadence and data completeness have shown some variation, and access constraints have been noted in specific locations, the overall activity level has stabilized and is currently steady.",1,"{'past': {'direction': 'rising', 'severity': 'moderate', 'slope_z': 1.4706560684887833}, 'fluctuation': {'volatility_level': 'low', 'smoothness': 'choppy', 'vol_z': 0.4436745207955835, 'r2_linear': 0.513731421272678, 'diff_z': 0.44451859875702243}, 'near_term': {'direction': 'steady', 'severity': 'mild', 'delta_z': 0.20223251852846613}, 'future': {'direction': 'steady', 'severity': 'mild', 'slope_z': -0.43406003976776536}}"
"[0.0625, 0.0714285714285714, 0.0, 0.0, 0.0384615384615384, 0.0, 0.1304347826086956, 0.1724137931034483, 0.1627906976744186, 0.1875, 0.125, 0.238095238095238, 0.2666666666666666, 0.1428571428571428]","[0.2142857142857142, 0.2692307692307692, 0.5625]","Over the past [redacted]weeks, national surveillance summaries across Africa have shown a rising trajectory in syndromic respiratory activity. This upward trend has been observed with elevated momentum in recent reporting periods. While regional heterogeneity is noted, with some areas in West and East Africa showing more pronounced increases than others, the overall pattern is one of increasing case detections. This activity coincides with typical seasonal factors, including specific rainy and dry periods, and has occurred alongside the co-circulation of other common respiratory pathogens. Public health guidance and vaccination efforts have remained in effect. Despite known challenges in data completeness and reporting lags in some regions due to various access constraints, the compiled sentinel site reports confirm the continued upward movement of this syndromic activity.",1,"{'past': {'direction': 'rising', 'severity': 'pronounced', 'slope_z': 2.3081189289080934}, 'fluctuation': {'volatility_level': 'medium', 'smoothness': 'mixed', 'vol_z': 0.567447066605432, 'r2_linear': 0.6140279673197674, 'diff_z': 0.5744607507451579}, 'near_term': {'direction': 'rising', 'severity': 'moderate', 'delta_z': 1.4331487419151452}, 'future': {'direction': 'rising', 'severity': 'pronounced', 'slope_z': 3.7578770884662687}}"
"[0.0, 0.0, 0.0384615384615384, 0.0, 0.1304347826086956, 0.1724137931034483, 0.1627906976744186, 0.1875, 0.125, 0.238095238095238, 0.2666666666666666, 0.1428571428571428, 0.2142857142857142, 0.2692307692307692]","[0.5625, 0.7391304347826086, 0.25]","Over the past [redacted]weeks, national surveillance summaries across Africa have shown a rising trend in syndromic respiratory activity. This upward movement has been observed with elevated momentum in the most recent reports, continuing the pattern of increase. Regional heterogeneity is noted, with varying intensities reported across West, East, Central, Southern, and North Africa, influenced by seasonal factors and domestic mobility. Co-circulation of other respiratory pathogens has been documented in several sentinel site reports. While data completeness has been affected by known reporting lags and occasional access constraints, the compiled information indicates a consistent upward trajectory. However, this rising activity is now showing initial signs of easing back, suggesting a transition toward a declining phase in the observed data. Public health guidance and vaccination efforts have remained in effect throughout this period.",1,"{'past': {'direction': 'rising', 'severity': 'pronounced', 'slope_z': 2.3861275446686783}, 'fluctuation': {'volatility_level': 'low', 'smoothness': 'mixed', 'vol_z': 0.42877650670451695, 'r2_linear': 0.7486032310276016, 'diff_z': 0.5219178040817748}, 'near_term': {'direction': 'rising', 'severity': 'pronounced', 'delta_z': 2.8354298473975454}, 'future': {'direction': 'falling', 'severity': 'pronounced', 'slope_z': -2.8729488481172303}}"
