input_seq,output_seq,text,consistency,metrics
"[5.5, 5.2, 4.7, 5.0, 5.6, 6.4, 7.7, 8.1, 7.7, 7.0, 6.6, 7.3, 6.9, 6.2]","[5.8, 5.5, 5.6]","Over the past fourteen months, the U.S. unemployment situation has followed a rising trajectory, reflecting broader shifts in labor demand and documented sectoral adjustments. This upward trend has recently stabilized, with conditions remaining broadly unchanged in the most recent period. Official reports have consistently highlighted distinct patterns across racial groups, with some groups experiencing a more pronounced increase in unemployment than others over this period. These reported differences have persisted even as the overall national measure has steadied. The observed conditions incorporate the effects of previously reported seasonal workforce changes, resolved labor disputes, and other real-world influences on the labor market, all measured within the standard framework of government data collection.",1,"{'past': {'direction': 'rising', 'severity': 'moderate', 'slope_z': 1.4950366608537355}, 'fluctuation': {'volatility_level': 'medium', 'smoothness': 'choppy', 'vol_z': 0.5859242490767756, 'r2_linear': 0.38500097460709615, 'diff_z': 0.40960977296120415}, 'near_term': {'direction': 'steady', 'severity': 'mild', 'delta_z': -0.8283219853215464}, 'future': {'direction': 'steady', 'severity': 'mild', 'slope_z': -0.1419980546263379}}"
"[4.7, 5.0, 5.6, 6.4, 7.7, 8.1, 7.7, 7.0, 6.6, 7.3, 6.9, 6.2, 5.8, 5.5]","[5.6, 5.8, 6.7]","Over the past fourteen months, the U.S. unemployment situation has remained broadly unchanged, reflecting a stable labor market. This steady national trend has persisted through documented sectoral shifts in hiring and layoffs, as well as resolved seasonal and logistical factors. Official reports have consistently shown that differences in unemployment conditions across racial groups have also been stable. The patterns observed in these demographic segments, as structured in government data releases, have shown little change. The labor market has demonstrated resilience, with no significant shifts in the relative unemployment levels among these groups. This overall stability has been recorded amid ongoing policy measures and previously observed economic disruptions.",0,"{'past': {'direction': 'steady', 'severity': 'mild', 'slope_z': 0.4738439285058415}, 'fluctuation': {'volatility_level': 'medium', 'smoothness': 'choppy', 'vol_z': 0.790455652130402, 'r2_linear': 0.03339870705316528, 'diff_z': 0.45169516924188624}, 'near_term': {'direction': 'steady', 'severity': 'mild', 'delta_z': 0.15870370811201354}, 'future': {'direction': 'steady', 'severity': 'mild', 'slope_z': 0.8728703946147686}}"
"[5.6, 6.4, 7.7, 8.1, 7.7, 7.0, 6.6, 7.3, 6.9, 6.2, 5.8, 5.5, 5.6, 5.8]","[6.7, 6.5, 6.2]","Over the past fourteen months, the U.S. unemployment situation has shown a clear declining trend, moving lower as labor demand has shifted across various sectors. This downward movement has recently stabilized, with conditions becoming broadly unchanged in the near term. The overall picture is now one of a steady labor market. Official reports have consistently documented differences in unemployment conditions across racial groups, with some groups historically experiencing higher rates than others. These reported disparities have persisted even as the broader measure has eased, reflecting a complex and segmented labor market landscape shaped by documented hiring patterns, policy implementations, and other observed economic factors.",1,"{'past': {'direction': 'falling', 'severity': 'moderate', 'slope_z': -1.2641883949034893}, 'fluctuation': {'volatility_level': 'medium', 'smoothness': 'choppy', 'vol_z': 0.6554695201277135, 'r2_linear': 0.26344521353017614, 'diff_z': 0.47041406814735615}, 'near_term': {'direction': 'steady', 'severity': 'mild', 'delta_z': 0.7494341771955425}, 'future': {'direction': 'steady', 'severity': 'mild', 'slope_z': -0.4496605063166512}}"
"[7.7, 8.1, 7.7, 7.0, 6.6, 7.3, 6.9, 6.2, 5.8, 5.5, 5.6, 5.8, 6.7, 6.5]","[6.2, 5.5, 5.1]","Over the past fourteen months, the U.S. unemployment situation has followed a clear downward trajectory, a trend documented across numerous official labor reports. This broad decline has recently stabilized, with conditions remaining broadly unchanged in the most recent period. The overall labor market has been influenced by previously reported sectoral shifts in hiring and demand, alongside documented seasonal patterns and resolved supply chain constraints. Official data, which accounts for standard survey variability, has consistently shown that the decline in unemployment has not been uniform across all demographic groups. The improvements observed for some racial groups have been more pronounced than for others, with the gaps between these groups, as structured in government reporting, persisting even as the overall trend has moved lower and subsequently steadied.",1,"{'past': {'direction': 'falling', 'severity': 'moderate', 'slope_z': -1.7626691847638083}, 'fluctuation': {'volatility_level': 'low', 'smoothness': 'choppy', 'vol_z': 0.47082248438690344, 'r2_linear': 0.5740515748128018, 'diff_z': 0.4012355287139214}, 'near_term': {'direction': 'steady', 'severity': 'mild', 'delta_z': -0.6595020759320785}, 'future': {'direction': 'steady', 'severity': 'mild', 'slope_z': -0.9892531138966331}}"
"[7.7, 7.0, 6.6, 7.3, 6.9, 6.2, 5.8, 5.5, 5.6, 5.8, 6.7, 6.5, 6.2, 5.5]","[5.1, 5.9, 5.3]","Over the past fourteen months, the U.S. unemployment situation has followed a clear downward trajectory, a trend that has recently stabilized. This easing in joblessness has been observed across the labor force, though official reports continue to document persistent differences among racial groups. The measured declines have not been uniform, with some groups historically experiencing higher rates of unemployment seeing slower improvement than others. The labor market's recent shift to a broadly unchanged condition follows a period of falling unemployment influenced by previously documented sectoral hiring, seasonal patterns, and other economic factors. The current stability suggests the earlier period of consistent decline has given way to a more flat trend, with no significant near-term movement observed in the overall figures or in the established disparities between demographic segments.",1,"{'past': {'direction': 'falling', 'severity': 'moderate', 'slope_z': -1.7554278986874745}, 'fluctuation': {'volatility_level': 'medium', 'smoothness': 'choppy', 'vol_z': 0.6171303943632194, 'r2_linear': 0.4375698409240374, 'diff_z': 0.5660062317279171}, 'near_term': {'direction': 'steady', 'severity': 'mild', 'delta_z': -0.7766863290933077}, 'future': {'direction': 'steady', 'severity': 'mild', 'slope_z': 0.2452693670817297}}"
"[6.6, 7.3, 6.9, 6.2, 5.8, 5.5, 5.6, 5.8, 6.7, 6.5, 6.2, 5.5, 5.1, 5.9]","[5.3, 5.3, 4.9]","Over the past fourteen months, U.S. unemployment has followed a clear downward trajectory, a trend observed across most major industry sectors. This broad decline has recently stabilized, with the overall rate now appearing broadly unchanged. The labor market's current steadiness reflects a balance of ongoing hiring in some areas against documented layoffs and labor adjustments in others. Official reports have consistently highlighted differences in unemployment conditions across racial groups, with the rate for one group historically moving higher than another, though the gaps have shown some narrowing during the overall period of decline. These reported patterns have persisted even as the broader measure has moved lower and subsequently held stable, shaped by pre-existing economic factors and typical data variability.",1,"{'past': {'direction': 'falling', 'severity': 'moderate', 'slope_z': -1.487733903757706}, 'fluctuation': {'volatility_level': 'medium', 'smoothness': 'choppy', 'vol_z': 0.6667205956519733, 'r2_linear': 0.32376358105184977, 'diff_z': 0.6329836358156433}, 'near_term': {'direction': 'steady', 'severity': 'mild', 'delta_z': -0.4496605063171232}, 'future': {'direction': 'steady', 'severity': 'mild', 'slope_z': -0.5395926075797381}}"
"[6.9, 6.2, 5.8, 5.5, 5.6, 5.8, 6.7, 6.5, 6.2, 5.5, 5.1, 5.9, 5.3, 5.3]","[4.9, 4.5, 5.3]","Over the past fourteen months, U.S. unemployment has followed a declining trajectory, a trend that has continued in the most recent period. This broad easing has been observed across many sectors, influenced by previously documented hiring patterns, seasonal workforce adjustments, and resolved labor actions. Official reports have consistently highlighted differences in labor market outcomes across racial groups, with the overall downward trend reflected among all major demographics. The data, which incorporates typical survey variability and revisions, shows these group disparities have persisted even as conditions have broadly improved. The underlying trend now appears to be steadying, with the labor market showing signs of stabilization after a sustained period of declining joblessness.",1,"{'past': {'direction': 'falling', 'severity': 'moderate', 'slope_z': -1.5465109556543464}, 'fluctuation': {'volatility_level': 'medium', 'smoothness': 'choppy', 'vol_z': 0.7583004530009878, 'r2_linear': 0.28568141175836215, 'diff_z': 0.7263746640504928}, 'near_term': {'direction': 'falling', 'severity': 'moderate', 'delta_z': -1.011736139213187}, 'future': {'direction': 'steady', 'severity': 'mild', 'slope_z': 0.6744907594744447}}"
"[5.8, 5.5, 5.6, 5.8, 6.7, 6.5, 6.2, 5.5, 5.1, 5.9, 5.3, 5.3, 4.9, 4.5]","[5.3, 5.3, 6.6]","Over the past year, U.S. unemployment conditions had been on a declining trajectory, reflecting a broad easing in joblessness across the labor market. This sustained downward trend has recently shifted, however, with the latest official data indicating a rising number of individuals reporting as unemployed. This upward movement has been observed across major racial and ethnic groups as categorized in federal reporting, though the levels of unemployment have consistently differed among these groups. The recent increase coincides with previously documented sectoral layoffs and shifts in labor demand, alongside typical seasonal workforce adjustments. The overall labor landscape has thus transitioned from a period of sustained improvement to one of increasing joblessness.",1,"{'past': {'direction': 'falling', 'severity': 'moderate', 'slope_z': -1.9039975873511774}, 'fluctuation': {'volatility_level': 'medium', 'smoothness': 'choppy', 'vol_z': 0.8071074413348751, 'r2_linear': 0.34857757813976087, 'diff_z': 0.7038492476159132}, 'near_term': {'direction': 'rising', 'severity': 'moderate', 'delta_z': 1.4386855690262383}, 'future': {'direction': 'rising', 'severity': 'pronounced', 'slope_z': 2.2443494876775634}}"
"[5.6, 5.8, 6.7, 6.5, 6.2, 5.5, 5.1, 5.9, 5.3, 5.3, 4.9, 4.5, 5.3, 5.3]","[6.6, 6.9, 6.3]","Over the past fourteen months, the U.S. unemployment situation has followed a clear trajectory, moving from a period of sustained decline into a recent phase of firming. This downward trend had been broadly observed across the labor market, influenced by documented sectoral hiring and shifts in labor demand. However, recent data indicates a pronounced upward shift in joblessness, a change consistent with already reported seasonal patterns and supply constraints. Official reports have consistently highlighted differences in unemployment conditions across racial groups, with some groups experiencing these fluctuations more acutely than others. The overall pattern now appears to be stabilizing, with the latest figures suggesting a labor market that is broadly unchanged from its recent state, reflecting the complex interplay of economic forces and demographic realities.",1,"{'past': {'direction': 'falling', 'severity': 'pronounced', 'slope_z': -2.1783830082846514}, 'fluctuation': {'volatility_level': 'medium', 'smoothness': 'choppy', 'vol_z': 0.7373710753791689, 'r2_linear': 0.4562838971924259, 'diff_z': 0.7478702635567283}, 'near_term': {'direction': 'rising', 'severity': 'pronounced', 'delta_z': 2.6722148013635127}, 'future': {'direction': 'steady', 'severity': 'mild', 'slope_z': -0.5117007066433092}}"
"[6.7, 6.5, 6.2, 5.5, 5.1, 5.9, 5.3, 5.3, 4.9, 4.5, 5.3, 5.3, 6.6, 6.9]","[6.3, 5.6, 5.5]","Over the past fourteen months, the U.S. unemployment situation has remained broadly unchanged, reflecting a stable labor market. This steady trend has been observed across various sectors, with hiring and layoff activity consistent with previously documented patterns of labor demand and seasonal workforce adjustments. Official reports continue to show differences in unemployment conditions across racial groups, with some groups persistently experiencing higher joblessness than others, a long-standing pattern structured within the data. The overall stability has held firm in the near term, even as the underlying data incorporates typical revisions and reflects ongoing logistical and supply-side constraints. The consistent conditions have recently begun to show signs of a downward shift, indicating a potential easing in the overall unemployment picture.",1,"{'past': {'direction': 'steady', 'severity': 'mild', 'slope_z': -0.45479948353214844}, 'fluctuation': {'volatility_level': 'medium', 'smoothness': 'choppy', 'vol_z': 0.9636442030286292, 'r2_linear': 0.020968616348546854, 'diff_z': 0.6433604167306539}, 'near_term': {'direction': 'steady', 'severity': 'mild', 'delta_z': -0.6295247088439719}, 'future': {'direction': 'falling', 'severity': 'moderate', 'slope_z': -1.0791852151594776}}"
"[6.2, 5.5, 5.1, 5.9, 5.3, 5.3, 4.9, 4.5, 5.3, 5.3, 6.6, 6.9, 6.3, 5.6]","[5.5, 6.2, 5.6]","Over the past fourteen months, the U.S. unemployment situation has remained broadly unchanged, with conditions showing stability across the observed period. This steady trend has persisted through documented shifts in sectoral hiring, previously reported labor actions, and the influence of public programs already in effect. Official reports continue to highlight differences in labor market outcomes across racial groups, with the relative gaps between these groups remaining a stable feature of the data. These reported patterns have held even as the economy has absorbed the impacts of known supply chain constraints and typical seasonal workforce adjustments. The overall picture is one of a labor market characterized by little change, with the relative standing of major demographic segments also appearing flat.",1,"{'past': {'direction': 'steady', 'severity': 'mild', 'slope_z': 0.9515507681234361}, 'fluctuation': {'volatility_level': 'medium', 'smoothness': 'choppy', 'vol_z': 0.9554776863942329, 'r2_linear': 0.08706239080007594, 'diff_z': 0.8264088556903805}, 'near_term': {'direction': 'steady', 'severity': 'mild', 'delta_z': -0.7673796517124959}, 'future': {'direction': 'steady', 'severity': 'mild', 'slope_z': 0.15347593034226845}}"
"[5.1, 5.9, 5.3, 5.3, 4.9, 4.5, 5.3, 5.3, 6.6, 6.9, 6.3, 5.6, 5.5, 6.2]","[5.6, 5.2, 4.8]","Over the past fourteen months, U.S. unemployment has followed a clear downward trajectory, a trend that has recently stabilized and is now broadly unchanged. This overall pattern, however, has not been uniform across the workforce. Official reports have consistently documented a persistent gap in labor market outcomes between different racial groups, with one group historically experiencing higher joblessness than another. These observed differences have remained a feature of the employment landscape throughout the period, even as the national figure declined. The current steadying in the headline measure coincides with a labor market absorbing previously documented sectoral shifts and resolved disruptions. The broader trend now appears to be shifting toward an upward direction.",0,"{'past': {'direction': 'rising', 'severity': 'moderate', 'slope_z': 1.5742245426558235}, 'fluctuation': {'volatility_level': 'medium', 'smoothness': 'choppy', 'vol_z': 0.872761812673062, 'r2_linear': 0.23828681833742105, 'diff_z': 0.7909913333036499}, 'near_term': {'direction': 'steady', 'severity': 'mild', 'delta_z': -0.869696938607495}, 'future': {'direction': 'falling', 'severity': 'moderate', 'slope_z': -1.2278074427381516}}"
"[5.3, 5.3, 4.9, 4.5, 5.3, 5.3, 6.6, 6.9, 6.3, 5.6, 5.5, 6.2, 5.6, 5.2]","[4.8, 4.7, 5.3]","Over the past fourteen months, U.S. unemployment conditions have followed a distinct pattern, moving higher before a recent reversal. The trend had been upward, reflecting shifts in labor demand and documented sectoral adjustments. More recently, however, the jobless situation has been declining, a shift observed alongside ongoing labor market churn and the resolution of various seasonal and logistical disruptions. This easing has not been uniform across all groups; official reports have consistently highlighted differences in unemployment levels among racial segments, with some groups experiencing persistently higher rates than others. The overall situation now appears to be steadying, with the latest data suggesting a broadly unchanged [redacted] as these underlying demographic disparities continue to be a feature of the labor market landscape.",1,"{'past': {'direction': 'rising', 'severity': 'moderate', 'slope_z': 1.1349458216460586}, 'fluctuation': {'volatility_level': 'medium', 'smoothness': 'choppy', 'vol_z': 0.9360256602896795, 'r2_linear': 0.12385596327669202, 'diff_z': 0.7549187139456149}, 'near_term': {'direction': 'falling', 'severity': 'moderate', 'delta_z': -1.1423637681928351}, 'future': {'direction': 'steady', 'severity': 'mild', 'slope_z': 0.7788843874030376}}"
"[4.9, 4.5, 5.3, 5.3, 6.6, 6.9, 6.3, 5.6, 5.5, 6.2, 5.6, 5.2, 4.8, 4.7]","[5.3, 5.3, 6.4]","Over the past fourteen months, the U.S. unemployment situation has remained broadly unchanged, reflecting a steady trend in labor market conditions. This stability has been observed across various sectors, with previously documented hiring, layoffs, and other labor demand shifts contributing to the overall flat pattern. Official reports have consistently shown differences in unemployment levels among racial groups, with some groups experiencing higher rates than others as structured in government data releases. These reported disparities have persisted throughout the period. More recently, the labor market has shown little change, continuing the stable trend. However, the underlying conditions have shifted, and the trend is now moving higher. This upward movement in unemployment is becoming evident in the latest observations, marking a departure from the prolonged period of stability.",1,"{'past': {'direction': 'steady', 'severity': 'mild', 'slope_z': -0.17519240505863015}, 'fluctuation': {'volatility_level': 'medium', 'smoothness': 'choppy', 'vol_z': 0.8635021299484102, 'r2_linear': 0.003942347115921674, 'diff_z': 0.6037399805097783}, 'near_term': {'direction': 'steady', 'severity': 'mild', 'delta_z': 0.9401992404813743}, 'future': {'direction': 'rising', 'severity': 'moderate', 'slope_z': 1.3489815189495127}}"
"[5.3, 5.3, 6.6, 6.9, 6.3, 5.6, 5.5, 6.2, 5.6, 5.2, 4.8, 4.7, 5.3, 5.3]","[6.4, 6.2, 5.9]","Over the past fourteen months, the U.S. unemployment situation has followed a distinct trajectory, moving from a period of sustained decline to a recent upward shift. This easing trend has now reversed, with conditions firming in the most recent reports. The overall [redacted] has subsequently stabilized and is currently described as broadly unchanged. These observed patterns are not uniform across the workforce, as official reports have consistently documented differences among racial groups. The data show that while all major groups experienced the prior period of falling unemployment, the subsequent increase has also been shared, though the levels and the degree of change have varied. These reported disparities are a recurring feature of the labor market releases, reflecting complex interactions within the economy from sectoral shifts to documented seasonal patterns.",1,"{'past': {'direction': 'falling', 'severity': 'moderate', 'slope_z': -1.6657888245721701}, 'fluctuation': {'volatility_level': 'medium', 'smoothness': 'choppy', 'vol_z': 0.856263550813436, 'r2_linear': 0.2668127315461635, 'diff_z': 0.7107085569318442}, 'near_term': {'direction': 'rising', 'severity': 'moderate', 'delta_z': 1.6991652855382016}, 'future': {'direction': 'steady', 'severity': 'mild', 'slope_z': -0.7964837275948374}}"
"[6.6, 6.9, 6.3, 5.6, 5.5, 6.2, 5.6, 5.2, 4.8, 4.7, 5.3, 5.3, 6.4, 6.2]","[5.9, 5.3, 4.8]","Over the past fourteen months, the U.S. unemployment situation has remained broadly unchanged, reflecting a stable labor market. This steady trend has been observed across various sectors, with previously documented hiring and layoff activity contributing to the overall stability. The near-term assessment also indicates conditions have been little changed. Official reporting continues to show differences in unemployment levels across racial groups, with established patterns persisting throughout this period. These reported disparities have remained a consistent feature of the labor market landscape. The underlying data, which incorporates typical survey variability and revisions, supports a view of a labor market that has been flat, though the overall trajectory is now moving lower.",1,"{'past': {'direction': 'steady', 'severity': 'mild', 'slope_z': -0.9764056708601977}, 'fluctuation': {'volatility_level': 'medium', 'smoothness': 'choppy', 'vol_z': 0.6703780985246084, 'r2_linear': 0.169421427000212, 'diff_z': 0.5015444108922887}, 'near_term': {'direction': 'steady', 'severity': 'mild', 'delta_z': -0.7119624683356045}, 'future': {'direction': 'falling', 'severity': 'moderate', 'slope_z': -1.2365663923705124}}"
"[6.3, 5.6, 5.5, 6.2, 5.6, 5.2, 4.8, 4.7, 5.3, 5.3, 6.4, 6.2, 5.9, 5.3]","[4.8, 5.9, 4.9]","Over the past fourteen months, the U.S. unemployment situation has been broadly unchanged, reflecting a steady labor market. This stability has been observed across documented sectoral shifts in hiring and layoffs, alongside the typical influence of seasonal workforce patterns and previously reported labor actions. Recently, however, a clear downward shift in joblessness has emerged. Official reports continue to show distinct differences in unemployment conditions across racial groups, with certain groups consistently experiencing higher levels than others, a pattern that has persisted throughout the period. These reported disparities, a long-standing feature of labor market releases, have remained evident even as the overall measure has moved lower. The underlying conditions now appear stable, suggesting the recent easing [redacted] be settling into a more flat trend.",1,"{'past': {'direction': 'steady', 'severity': 'mild', 'slope_z': -0.18028144383878428}, 'fluctuation': {'volatility_level': 'medium', 'smoothness': 'choppy', 'vol_z': 0.9984362100192763, 'r2_linear': 0.0031251345187917057, 'diff_z': 0.8530800256241394}, 'near_term': {'direction': 'falling', 'severity': 'moderate', 'delta_z': -1.1472455517014297}, 'future': {'direction': 'steady', 'severity': 'mild', 'slope_z': 0.19120759194995232}}"
"[5.5, 6.2, 5.6, 5.2, 4.8, 4.7, 5.3, 5.3, 6.4, 6.2, 5.9, 5.3, 4.8, 5.9]","[4.9, 4.8, 4.5]","Over the past fourteen months, the U.S. unemployment situation has remained broadly unchanged, maintaining a stable trend through documented sectoral shifts in hiring and layoffs. This steady national picture has persisted despite previously reported seasonal workforce adjustments and resolved labor disputes. Official data, which accounts for typical survey variability and revisions, continues to show differences in unemployment conditions across racial groups as structured in federal reporting. These reported patterns have shown little change, with the same relative disparities observed throughout the period. The labor market's overall stability has held firm, even with the influence of previously noted supply chain constraints and public programs already in effect.",1,"{'past': {'direction': 'steady', 'severity': 'mild', 'slope_z': 0.15802354936286533}, 'fluctuation': {'volatility_level': 'medium', 'smoothness': 'choppy', 'vol_z': 0.7147977621989821, 'r2_linear': 0.004677435062929058, 'diff_z': 0.684867540390696}, 'near_term': {'direction': 'steady', 'severity': 'mild', 'delta_z': -0.8093889113708219}, 'future': {'direction': 'steady', 'severity': 'mild', 'slope_z': -0.5395926075797394}}"
"[5.6, 5.2, 4.8, 4.7, 5.3, 5.3, 6.4, 6.2, 5.9, 5.3, 4.8, 5.9, 4.9, 4.8]","[4.5, 4.4, 4.5]","Over the past fourteen months, the U.S. labor market has shown a steady trend in unemployment conditions, remaining broadly unchanged through documented seasonal hiring and offboarding patterns, as well as previously reported sectoral shifts in labor demand. This overall stability has been observed alongside persistent differences in unemployment levels across racial groups, as structured in official reporting. These reported disparities have remained a consistent feature of the labor landscape, with no significant narrowing or widening noted in the data. The stability in the headline measure has been maintained despite various observed factors, including resolved labor actions, supply chain constraints, and the typical statistical variability associated with survey data collection and revision. The labor market has thus exhibited a flat trajectory, with conditions for all major worker groups holding stable in the near term.",1,"{'past': {'direction': 'steady', 'severity': 'mild', 'slope_z': -0.05781349366934059}, 'fluctuation': {'volatility_level': 'medium', 'smoothness': 'choppy', 'vol_z': 0.7255240565498289, 'r2_linear': 0.000610177765369202, 'diff_z': 0.6641139785606749}, 'near_term': {'direction': 'steady', 'severity': 'mild', 'delta_z': -0.9892531138976719}, 'future': {'direction': 'steady', 'severity': 'mild', 'slope_z': 0.0}}"
"[4.8, 4.7, 5.3, 5.3, 6.4, 6.2, 5.9, 5.3, 4.8, 5.9, 4.9, 4.8, 4.5, 4.4]","[4.5, 4.7, 5.5]","Over the past fourteen months, the U.S. unemployment situation has followed a clear downward trajectory, reflecting a sustained period of easing joblessness. This declining trend has recently stabilized, with conditions remaining broadly unchanged in the most recent period. However, this overall pattern has not been uniform across the workforce, as official reports have consistently documented differences among racial groups. These observed disparities have persisted throughout the period, with some groups experiencing higher levels of unemployment than others even as the aggregate figure moved lower. The labor market has been shaped by previously reported sectoral shifts in hiring and layoffs, alongside documented seasonal workforce adjustments and the ongoing effects of established policy measures. The current stability arrives as the underlying trend appears to be shifting toward an upward direction.",1,"{'past': {'direction': 'falling', 'severity': 'moderate', 'slope_z': -1.013168857927013}, 'fluctuation': {'volatility_level': 'medium', 'smoothness': 'choppy', 'vol_z': 0.9493666342768707, 'r2_linear': 0.09870299371906777, 'diff_z': 0.7439351754009998}, 'near_term': {'direction': 'steady', 'severity': 'mild', 'delta_z': 0.5372865155673868}, 'future': {'direction': 'rising', 'severity': 'moderate', 'slope_z': 1.6118595466997483}}"
"[5.3, 5.3, 6.4, 6.2, 5.9, 5.3, 4.8, 5.9, 4.9, 4.8, 4.5, 4.4, 4.5, 4.7]","[5.5, 5.7, 5.1]","Over the past fourteen months, the U.S. unemployment situation has followed a clear trajectory, with conditions initially falling significantly. This broad decline has been documented across many sectors, influenced by previously reported hiring patterns, resolved labor actions, and the full implementation of various public programs. Recently, however, a moderate upward shift has been observed, moving higher amid ongoing sectoral adjustments and documented supply constraints. Official reports continue to show that these labor market movements have not been uniform across racial groups, with differences in unemployment conditions persisting as structured in government data. The overall trend now appears to be steadying, with the latest indicators suggesting a labor market that is broadly unchanged from its recent state, reflecting the complex interplay of observed economic factors.",1,"{'past': {'direction': 'falling', 'severity': 'pronounced', 'slope_z': -2.0080553467817754}, 'fluctuation': {'volatility_level': 'medium', 'smoothness': 'choppy', 'vol_z': 0.5974826071781074, 'r2_linear': 0.520635255531237, 'diff_z': 0.5810997312405911}, 'near_term': {'direction': 'rising', 'severity': 'moderate', 'delta_z': 1.2140833670562328}, 'future': {'direction': 'steady', 'severity': 'mild', 'slope_z': -0.5395926075797399}}"
"[6.4, 6.2, 5.9, 5.3, 4.8, 5.9, 4.9, 4.8, 4.5, 4.4, 4.5, 4.7, 5.5, 5.7]","[5.1, 4.7, 4.3]","Over the past fourteen months, the U.S. unemployment situation has followed a clear upward trajectory, a trend documented across various sectors and labor market reports. This rising condition has recently stabilized, with the overall measure now appearing broadly unchanged. Official data releases have consistently highlighted distinct patterns across racial groups, with some groups historically experiencing higher unemployment levels than others. These reported disparities have persisted throughout the observed period, even as the broader national trend has shifted from increasing to its current steady state. The labor market's current stability reflects the net effect of previously documented factors, including shifts in labor demand, resolved labor actions, and the influence of existing economic policies, all contributing to the present flat conditions.",0,"{'past': {'direction': 'falling', 'severity': 'moderate', 'slope_z': -1.2686849999663778}, 'fluctuation': {'volatility_level': 'medium', 'smoothness': 'choppy', 'vol_z': 0.6230417650322099, 'r2_linear': 0.28504745462363335, 'diff_z': 0.4756024586047572}, 'near_term': {'direction': 'steady', 'severity': 'mild', 'delta_z': -0.6744907594758369}, 'future': {'direction': 'steady', 'severity': 'mild', 'slope_z': -0.8993210126331007}}"
"[5.9, 5.3, 4.8, 5.9, 4.9, 4.8, 4.5, 4.4, 4.5, 4.7, 5.5, 5.7, 5.1, 4.7]","[4.3, 5.3, 4.5]","Over the past fourteen months, the U.S. labor market has shown a steady unemployment picture, with conditions remaining broadly unchanged. This overall stability has been observed across various sectors, where previously documented hiring, layoff, and labor action patterns have settled into a consistent rhythm. Official reports continue to show differences in unemployment conditions across racial groups, with the established pattern of disparity remaining stable. These reported demographic differences have persisted, reflecting a continuation of long-observed labor market patterns. The overall situation has been little changed, with no significant shifts in the underlying trends for any major demographic segment as structured in official data releases.",1,"{'past': {'direction': 'steady', 'severity': 'mild', 'slope_z': -0.7983768173380565}, 'fluctuation': {'volatility_level': 'medium', 'smoothness': 'choppy', 'vol_z': 0.9390129420965356, 'r2_linear': 0.06499126752317597, 'diff_z': 0.8894383641432478}, 'near_term': {'direction': 'steady', 'severity': 'mild', 'delta_z': -0.8993210126337284}, 'future': {'direction': 'steady', 'severity': 'mild', 'slope_z': 0.38542329112816287}}"
"[4.8, 5.9, 4.9, 4.8, 4.5, 4.4, 4.5, 4.7, 5.5, 5.7, 5.1, 4.7, 4.3, 5.3]","[4.5, 4.2, 3.8]","Over the past fourteen months, the U.S. unemployment situation has been broadly unchanged, reflecting a steady labor market. This period has seen documented shifts in sectoral demand, seasonal workforce adjustments, and the ongoing effects of previously implemented policies. Recently, however, joblessness has been moving higher, a moderate shift observed across the workforce. Official reports have consistently highlighted differences in unemployment conditions across racial groups, with some groups experiencing higher rates than others. These reported disparities have persisted throughout the period of stability and are also present in the current upward movement. The overall trend in unemployment is now firmly upward, marking a clear change from the preceding extended period of stability.",0,"{'past': {'direction': 'steady', 'severity': 'mild', 'slope_z': -0.07754287515425212}, 'fluctuation': {'volatility_level': 'medium', 'smoothness': 'choppy', 'vol_z': 0.9997108765917788, 'r2_linear': 0.0005781632202356279, 'diff_z': 1.0117280456516884}, 'near_term': {'direction': 'falling', 'severity': 'moderate', 'delta_z': -1.2526156755687563}, 'future': {'direction': 'falling', 'severity': 'moderate', 'slope_z': -1.4613849548280249}}"
"[4.9, 4.8, 4.5, 4.4, 4.5, 4.7, 5.5, 5.7, 5.1, 4.7, 4.3, 5.3, 4.5, 4.2]","[3.8, 3.6, 3.9]","Over the past fourteen months, the U.S. unemployment situation has followed a distinct pattern, moving from a period of broad stability into a recent phase of pronounced easing. This recent downward shift in joblessness follows a period where conditions had remained little changed overall. The labor market has been influenced by previously documented factors including sectoral hiring shifts, resolved labor actions, and ongoing policy measures. Official reports continue to highlight significant differences in unemployment conditions across racial groups, with the rate for one group consistently observed as moving lower in the latest period while remaining higher than that of another group, a pattern that has been a stable feature of the economic landscape. The overall trend has now returned to a more steady state following this period of decline.",1,"{'past': {'direction': 'steady', 'severity': 'mild', 'slope_z': -0.22731945927949027}, 'fluctuation': {'volatility_level': 'medium', 'smoothness': 'choppy', 'vol_z': 0.9975125728620394, 'r2_linear': 0.004968666977998137, 'diff_z': 0.9267639493702848}, 'near_term': {'direction': 'falling', 'severity': 'pronounced', 'delta_z': -2.0458751335155343}, 'future': {'direction': 'steady', 'severity': 'mild', 'slope_z': 0.22731945927916308}}"
